date,SPY,QQQ,IWM,EFA,EEM,TLT,IEF,SHY,LQD,HYG,GLD,SLV,VNQ,DBC,USO,XLK,XLF,XLV,XLE,XLY
2018-02-01,247.8371124267578,159.19815063476562,141.54661560058594,58.1310920715332,41.923763275146484,95.50990295410156,84.38617706298828,69.63987731933594,88.79547882080078,55.96101760864258,128.07000732421875,16.25,56.582698822021484,14.600706100463867,105.91999816894531,31.612518310546875,25.680583953857422,76.65481567382812,26.5079345703125,49.240474700927734
2018-02-02,242.44171142578125,156.02288818359375,138.8212432861328,56.95355987548828,40.849430084228516,94.62364959716797,84.07364654541016,69.6482162475586,88.3411636352539,55.606285095214844,126.38999938964844,15.65999984741211,56.10234451293945,14.363984107971191,104.31999969482422,30.67580795288086,25.115985870361328,75.57627868652344,25.40022087097168,48.76935958862305
2018-02-05,232.30213928222656,149.87144470214844,133.48782348632812,54.56708908081055,39.4169921875,95.51783752441406,84.7645263671875,69.77330780029297,88.39329528808594,55.296722412109375,126.70999908447266,15.739999771118164,54.43558883666992,14.228715896606445,102.16000366210938,29.39303207397461,23.849925994873047,72.22755432128906,24.334577560424805,47.12508010864258
2018-02-06,236.87905883789062,153.84286499023438,135.0851593017578,55.64256286621094,40.699520111083984,94.92439270019531,84.39445495605469,69.7232666015625,88.21453094482422,55.63207244873047,125.37999725341797,15.649999618530273,54.44284439086914,14.144170761108398,101.5999984741211,30.237457275390625,24.28620147705078,73.02774810791016,24.527379989624023,48.33058166503906
2018-02-07,235.59400939941406,151.85240173339844,135.22055053710938,55.05379867553711,39.4169921875,94.02227783203125,84.14772033691406,69.67323303222656,87.96878051757812,55.425716400146484,124.79000091552734,15.40999984741211,54.20994186401367,13.983537673950195,98.95999908447266,29.849857330322266,24.303308486938477,72.94080352783203,24.117246627807617,48.18277359008789
2018-02-08,226.75714111328125,145.44505310058594,131.24981689453125,53.61720275878906,38.051177978515625,93.91940307617188,84.2216796875,69.68154907226562,87.58889770507812,54.9420051574707,124.9800033569336,15.460000038146973,52.6523323059082,13.839814186096191,96.72000122070312,28.613218307495117,23.23400115966797,70.40968322753906,23.388120651245117,46.261383056640625
2018-02-09,230.16339111328125,147.95684814453125,132.45004272460938,53.84486389160156,38.65913391113281,93.32592010498047,84.07364654541016,69.73997497558594,87.30587005615234,54.787200927734375,124.7699966430664,15.390000343322754,53.96974563598633,13.636908531188965,94.87999725341797,29.31460189819336,23.6788330078125,71.40996551513672,23.37059211730957,46.57083511352539
2018-02-12,233.54319763183594,150.5823211669922,133.70448303222656,54.66913604736328,39.26709747314453,93.73736572265625,84.04900360107422,69.70657348632812,87.30587005615234,55.16126251220703,125.37000274658203,15.569999694824219,53.99156951904297,13.721451759338379,95.12000274658203,29.840627670288086,24.012454986572266,72.07970428466797,23.752687454223633,47.20359420776367
2018-02-13,234.1240997314453,151.35952758789062,133.99325561523438,54.50428009033203,39.56688690185547,94.15679931640625,84.18879699707031,69.70657348632812,87.27609252929688,54.98713684082031,126.08000183105469,15.619999885559082,54.37004852294922,13.74681568145752,94.95999908447266,29.914453506469727,24.1151123046875,72.13186645507812,23.654525756835938,47.44841003417969
2018-02-14,237.28382873535156,154.19357299804688,136.40269470214844,55.46986389160156,40.557952880859375,93.11226654052734,83.67884826660156,69.60649871826172,86.9557876586914,55.08387756347656,128.22999572753906,15.90999984741211,53.97702407836914,13.958174705505371,97.44000244140625,30.463552474975586,24.688261032104492,72.94949340820312,23.998064041137695,48.205867767333984
2018-02-15,240.31173706054688,157.0560302734375,137.8917236328125,55.81527328491211,41.39076232910156,93.42877960205078,83.7035140991211,69.58146667480469,87.36540222167969,55.528892517089844,128.3800048828125,15.90999984741211,54.501068115234375,13.983537673950195,98.63999938964844,31.04494857788086,24.82513427734375,73.75839233398438,23.938465118408203,48.63542938232422
2018-02-16,240.38204956054688,156.35464477539062,138.37904357910156,56.06648254394531,41.25750732421875,93.93516540527344,83.90093231201172,69.59813690185547,87.62616729736328,55.754638671875,127.95999908447266,15.729999542236328,54.79948425292969,14.00890064239502,99.04000091552734,30.99880599975586,24.79091453552246,74.28895568847656,23.878875732421875,48.399864196777344
2018-02-20,238.8770294189453,156.6673583984375,137.24197387695312,55.54051208496094,40.691200256347656,93.52374267578125,83.81047058105469,69.5898208618164,87.25374603271484,55.561153411865234,126.23999786376953,15.539999961853027,54.151695251464844,14.05117416381836,99.12000274658203,31.02650260925293,24.71392822265625,73.47137451171875,23.749177932739258,48.25205612182617
2018-02-21,237.68878173828125,156.22189331054688,137.38638305664062,55.27362060546875,40.65787887573242,92.37635040283203,83.56373596191406,69.59813690185547,86.77704620361328,55.309593200683594,125.66000366210938,15.539999961853027,53.081783294677734,14.03426456451416,98.31999969482422,30.828079223632812,24.748138427734375,73.16693115234375,23.34956169128418,48.18277359008789
2018-02-22,237.99684143066406,156.2029571533203,137.16978454589844,55.564064025878906,40.6828727722168,92.65328216552734,83.67884826660156,69.60649871826172,86.896240234375,55.348289489746094,126.30000305175781,15.65999984741211,53.68589782714844,14.161079406738281,100.72000122070312,30.86499786376953,24.542835235595703,73.05387115478516,23.60545539855957,48.242820739746094
2018-02-23,241.79034423828125,159.3971405029297,138.95660400390625,56.0036735534668,41.407413482666016,93.47627258300781,83.99964141845703,69.62317657470703,87.29840850830078,55.71593475341797,126.13999938964844,15.59000015258789,54.54473876953125,14.254079818725586,102.16000366210938,31.510997772216797,24.910680770874023,74.2193832397461,24.117246627807617,48.91716766357422
2018-02-26,244.59808349609375,161.51083374023438,139.86801147460938,56.52964782714844,41.79051208496094,93.5079116821289,84.09832000732422,69.63153076171875,87.41014862060547,55.81266403198242,126.44999694824219,15.680000305175781,54.69759750366211,14.330167770385742,102.87999725341797,32.00471878051758,25.287073135375977,75.15877532958984,24.26096534729004,49.3282356262207
2018-02-27,241.54388427734375,159.51089477539062,137.85562133789062,55.68966293334961,40.57460021972656,93.37342834472656,83.83515167236328,69.58146667480469,87.03026580810547,55.66432189941406,125.12999725341797,15.479999542236328,53.423866271972656,14.186444282531738,101.19999694824219,31.68172836303711,25.04755210876465,74.37596130371094,23.945480346679688,48.284385681152344
2018-02-28,239.09703063964844,158.4872589111328,135.6807861328125,55.163700103759766,39.991641998291016,93.96686553955078,84.03253173828125,69.59813690185547,87.19418334960938,55.58051300048828,125.0,15.460000038146973,53.38748550415039,14.03426456451416,98.95999908447266,31.455631256103516,24.696823120117188,73.18434143066406,23.395132064819336,48.06731414794922
2018-03-01,235.62037658691406,155.89967346191406,135.31985473632812,54.23736572265625,39.91667938232422,94.60832214355469,84.39414978027344,69.69503784179688,87.10448455810547,55.21206283569336,124.72000122070312,15.539999961853027,53.438419342041016,14.059627532958984,98.80000305175781,30.93421173095703,24.269094467163086,72.01882934570312,23.360071182250977,47.55001449584961
2018-03-02,236.8350067138672,157.33094787597656,137.48562622070312,54.496437072753906,40.0832405090332,93.83924102783203,84.08113861083984,69.6616439819336,86.828125,55.52286148071289,125.38999938964844,15.5600004196167,53.41659164428711,14.059627532958984,98.95999908447266,31.229524612426758,24.328975677490234,72.74943542480469,23.4687442779541,47.5962028503418
2018-03-05,239.5723114013672,159.0749053955078,138.7129364013672,54.78689193725586,40.141536712646484,93.58548736572266,83.97402954101562,69.6616439819336,86.79828643798828,55.52286148071289,125.18000030517578,15.489999771118164,54.02070236206055,14.144170761108398,100.72000122070312,31.54791259765625,24.671154022216797,73.41048431396484,23.717626571655273,48.16429901123047
2018-03-06,240.1796875,159.7478790283203,140.21096801757812,55.1087532043457,40.51630783081055,93.67271423339844,83.96580505371094,69.64496612548828,86.87297821044922,55.600582122802734,126.52999877929688,15.779999732971191,54.27543640136719,14.19489860534668,100.55999755859375,31.617136001586914,24.773805618286133,73.30609130859375,23.731647491455078,48.496856689453125
2018-03-07,240.09164428710938,160.1175079345703,141.44737243652344,55.093055725097656,40.557952880859375,93.56963348388672,83.96580505371094,69.64496612548828,86.84310150146484,55.464561462402344,125.72000122070312,15.529999732971191,54.6102409362793,14.042718887329102,98.80000305175781,31.792470932006836,24.731033325195312,73.68010711669922,23.552879333496094,48.16893005371094
2018-03-08,241.25344848632812,160.99900817871094,141.15855407714844,55.210811614990234,40.56627655029297,94.10881042480469,84.13877868652344,69.6616439819336,87.01488494873047,55.52933883666992,125.41999816894531,15.550000190734863,54.71214294433594,13.958174705505371,97.19999694824219,31.930891036987305,24.808025360107422,74.17591094970703,23.545862197875977,48.321353912353516
2018-03-09,245.4518585205078,164.1268768310547,143.41461181640625,55.564064025878906,41.432395935058594,93.49034881591797,83.95759582519531,69.62822723388672,86.70863342285156,55.73006820678711,125.54000091552734,15.630000114440918,55.01057815551758,14.09344482421875,99.76000213623047,32.535369873046875,25.40683937072754,75.2457504272461,23.994556427001953,49.0695686340332
2018-03-12,245.14369201660156,164.99887084960938,143.6672821044922,55.626853942871094,41.5323371887207,94.02951049804688,84.15528106689453,69.6616439819336,86.82068634033203,55.63938522338867,125.54000091552734,15.609999656677246,55.250770568847656,14.06808090209961,98.95999908447266,32.636878967285156,25.32129669189453,74.92391967773438,23.987546920776367,49.231231689453125
2018-03-13,243.55946350097656,162.7525634765625,142.99951171875,55.25790786743164,41.157569885253906,94.5052261352539,84.29531860351562,69.67831420898438,86.828125,55.464561462402344,125.77999877929688,15.609999656677246,55.30169677734375,14.025810241699219,97.91999816894531,32.263126373291016,25.03899383544922,75.01959991455078,23.815786361694336,48.88483428955078
2018-03-14,242.3096160888672,162.7240447998047,142.32266235351562,55.391361236572266,41.22420120239258,95.33777618408203,84.46006774902344,69.66996765136719,87.02233123779297,55.39982223510742,125.69999694824219,15.609999656677246,55.35265350341797,14.025810241699219,98.23999786376953,32.23543930053711,24.75670051574707,74.65426635742188,23.675567626953125,48.82478332519531
2018-03-15,242.0456085205078,162.58187866210938,141.60977172851562,55.359954833984375,41.07429122924805,95.33777618408203,84.4271240234375,69.67831420898438,87.11202239990234,55.43870162963867,124.9000015258789,15.449999809265137,55.33808135986328,14.017354011535645,98.72000122070312,32.2538948059082,24.7652530670166,74.53250885009766,23.552879333496094,48.77397537231445
2018-03-16,242.30807495117188,162.09848022460938,142.40391540527344,55.320709228515625,40.98267364501953,94.99684143066406,84.32825469970703,69.64496612548828,87.2090835571289,55.55523681640625,124.5999984741211,15.390000343322754,55.72384262084961,14.06808090209961,100.4000015258789,32.2205696105957,24.78672218322754,74.53250122070312,23.76293182373047,48.7230224609375
2018-03-19,239.02947998046875,158.6399688720703,141.0321502685547,54.87325668334961,40.541290283203125,94.69552612304688,84.24588775634766,69.64496612548828,86.91779327392578,55.32859420776367,124.87000274658203,15.390000343322754,55.24348449707031,13.97508430480957,100.4000015258789,31.581811904907227,24.60641860961914,73.32797241210938,23.395774841308594,48.116188049316406
2018-03-20,239.4360809326172,159.16209411621094,140.99607849121094,54.86539840698242,40.991004943847656,94.3149642944336,84.08113861083984,69.619873046875,86.61156463623047,55.43870162963867,124.30999755859375,15.279999732971191,55.054237365722656,14.06808090209961,102.4800033569336,31.567920684814453,24.666519165039062,73.43273162841797,23.59347152709961,48.40339660644531
2018-03-21,238.97654724121094,158.4690704345703,141.8173065185547,54.951759338378906,41.232521057128906,94.41804504394531,84.13877868652344,69.66996765136719,86.55925750732422,55.458072662353516,126.4800033569336,15.649999618530273,54.646636962890625,14.321714401245117,105.44000244140625,31.37814712524414,24.657928466796875,73.11849975585938,24.211284637451172,48.3663444519043
2018-03-22,233.0027618408203,154.55767822265625,138.70755004882812,53.93122100830078,39.85838317871094,95.35360717773438,84.4847640991211,69.7033920288086,86.70863342285156,55.127864837646484,125.9800033569336,15.4399995803833,54.32640075683594,14.21180534362793,103.5999984741211,30.5681095123291,23.747859954833984,71.01494598388672,23.717039108276367,47.33795166015625
2018-03-23,228.03643798828125,150.48483276367188,135.72268676757812,53.334590911865234,39.05055236816406,95.28227996826172,84.60011291503906,69.7200698852539,86.4322738647461,54.98542785644531,127.61000061035156,15.579999923706055,53.35834503173828,14.33862018585205,106.23999786376953,29.75345802307129,23.026662826538086,69.53981018066406,23.572288513183594,46.40684509277344
2018-03-26,234.2753448486328,156.07666015625,138.68942260742188,54.292327880859375,40.316429138183594,94.91754913330078,84.36944580078125,69.6866455078125,86.7385482788086,55.34157180786133,128.27999877929688,15.720000267028809,53.96540451049805,14.347075462341309,105.68000030517578,30.88287353515625,23.773611068725586,70.98001861572266,23.995933532714844,47.77801513671875
2018-03-27,230.2898712158203,151.0260009765625,136.0031280517578,53.8919677734375,39.58354949951172,95.93247985839844,84.84725189208984,69.73677062988281,87.05223083496094,55.28976058959961,127.48999786376953,15.569999694824219,54.17116928100586,14.287896156311035,104.63999938964844,29.892324447631836,23.30999183654785,70.14209747314453,23.769990921020508,46.84229278564453
