,exact,top_k_mu,local_search
2023-08-04,0.004643422020305055,0.004994634478463023,0.004643422020305055
2023-08-07,-0.004026925305059726,-0.0020878546592770788,-0.004026925305059726
2023-08-08,-0.0008330543596378082,-0.005298133861890842,-0.0008330543596378082
2023-08-09,0.0033266344805378935,0.002494330453574989,0.0033266344805378935
2023-08-10,-0.00523496983190117,-0.0013488495875069173,-0.00523496983190117
2023-08-11,-0.0023064614950487838,-0.0007013577926201938,-0.0023064614950487838
2023-08-14,-0.0027510184754245383,-0.0031476696034163035,-0.0027510184754245383
2023-08-15,-0.00794702041398372,-0.012874126256450125,-0.00794702041398372
2023-08-16,-0.009389659476224856,-0.010516854948246859,-0.009389659476224856
2023-08-17,0.002067606874843109,0.0035155199700635186,0.002067606874843109
2023-08-18,0.002360015756227418,0.0031033833470987646,0.002360015756227418
2023-08-21,0.0021310670577439515,0.005625537941133984,0.0021310670577439515
2023-08-22,0.0005255327860971049,-0.0015553225588631704,0.0005255327860971049
2023-08-23,0.013922057726158576,0.009465710464776645,0.013922057726158576
2023-08-24,-0.005299234353719862,-0.007531115274989952,-0.005299234353719862
2023-08-25,0.006231736188683979,0.008285526114034259,0.006231736188683979
2023-08-28,0.002517559062806063,0.003991623411215306,0.002517559062806063
2023-08-29,0.013341115349534817,0.015009816173506519,0.013341115349534817
2023-08-30,-0.0013147862529922618,0.0008979567820232903,-0.0013147862529922618
2023-08-31,-0.001759295253523075,0.0004931177103702391,-0.001759295253523075
2023-09-01,-0.0018379678135735048,0.004926919232862858,-0.0018379678135735048
2023-09-05,-0.006259922465005886,-0.0044935474296364806,-0.006259922465005886
2023-09-06,-0.0025001967255730674,-0.004625177315961793,-0.0025001967255730674
2023-09-07,0.003510813077503317,-0.003653672559482169,0.003510813077503317
2023-09-08,1.6546741007061904e-05,0.001481442387738774,1.6546741007061904e-05
2023-09-11,0.0010518603270257554,0.007660827289449879,0.0010518603270257554
2023-09-12,-0.00045460145130409306,-0.00032877132777413536,-0.00045460145130409306
2023-09-13,0.0014148219446117772,-0.0010950208666210331,0.0014148219446117772
2023-09-14,1.199119801538202e-05,0.011394877318151586,1.199119801538202e-05
2023-09-15,-0.003349848046843018,-0.012276521149257437,-0.003349848046843018
2023-09-18,0.00038219807057793265,-0.00230117177873268,0.00038219807057793265
2023-09-19,-0.0019960533757707568,-0.0039056203859438865,-0.0019960533757707568
2023-09-20,-0.0003437128475813678,-0.00921708544907418,-0.0003437128475813678
2023-09-21,-0.0065754940650272434,-0.018291921688775737,-0.0065754940650272434
2023-09-22,0.0021385550621584757,-0.0018843804693591483,0.0021385550621584757
2023-09-25,-0.0026698805102014726,0.004695791665183369,-0.0026698805102014726
2023-09-26,-0.0031672540649497318,-0.012955121139689663,-0.0031672540649497318
2023-09-27,-0.0032522040519975537,0.006175147240576041,-0.0032522040519975537
2023-09-28,0.0031597798261059126,0.007566052542521984,0.0031597798261059126
2023-09-29,-0.002170908990571885,-0.004350502591279248,-0.002170908990571885
2023-10-02,-0.005457234241622744,-0.02017770282089171,-0.009433256533313616
2023-10-03,-0.006769967651739717,-0.007339958419136484,-0.008015417070965758
2023-10-04,-0.0012851532487856204,-0.012088743516818368,-0.0008960952845092239
2023-10-05,0.00026096964853432607,-0.005976615849210654,-0.0005650360318644633
2023-10-06,0.000912562178797116,0.008587607199443204,-0.00047098204442230784
2023-10-09,0.010500839081830861,0.020418378964395335,0.015205851539285399
2023-10-10,2.0207323903931405e-05,0.001509333427551507,0.00040429983686161023
